Name,Latitude,Longitude
Flensburg Waldstraße,54.794708,9.412298
Flensburg Waldstraße,54.794708,9.412298
Flensburg Waldstraße,54.794667,9.412321
Flensburg Waldstraße,54.794633,9.412466
Flensburg Walzenmühle,54.796855,9.427918
Flensburg Walzenmühle,54.796855,9.427918
Flensburg Walzenmühle,54.79691,9.427665
Flensburg Wasserlooser Weg,54.801625,9.480576
Flensburg Wasserlooser Weg,54.80206,9.480839
Flensburg Wasserlooser Weg,54.801234,9.480047
Flensburg Werft,54.807749,9.429779
Flensburg Werft,54.807749,9.429779
Flensburg Wielandweg,54.804562,9.414274
Flensburg Wielandweg,54.804508,9.413471
Flensburg Wielandweg,54.804616,9.415077
Flensburg Wittenberger Weg,54.777647,9.394424
Flensburg Wittenberger Weg,54.777647,9.394424
Flensburg Wrangelstraße,54.786441,9.426625
Flensburg Wrangelstraße,54.786441,9.426625
Flensburg Wrangelstraße,54.78631,9.426449
Flensburg ZOB,54.785751,9.437148
Flensburg ZOB,54.785751,9.437148
Flensburg ZOB,54.785398,9.437744
Flensburg ZOB,54.785516,9.437279
Flensburg ZOB,54.785516,9.437279
Flensburg ZOB,54.785616,9.437155
Flensburg ZOB,54.786336,9.436821
Flensburg ZOB,54.786165,9.436881
Flensburg ZOB,54.785517,9.437232
Flensburg ZOB,54.786336,9.436821
Flensburg ZOB,54.786165,9.436881
Flensburg ZOB,54.785516,9.437279
Flensburg ZOB,54.785894,9.437345
Flensburg ZOB,54.785894,9.437345
Flensburg ZOB,54.785363,9.437355
Flensburg ZOB,54.785715,9.437172
Flensburg ZOB,54.785768,9.437359
Flensburg ZOB,54.785633,9.437404
Flensburg ZOB,54.785823,9.437064
Flensburg ZOB,54.785728,9.437149
Flensburg ZOB,54.785715,9.437172
Flensburg ZOB,54.785768,9.437359
Flensburg ZOB,54.785633,9.437404
Flensburg ZOB,54.785398,9.437744
Flensburg ZOB,54.785516,9.437279
Flensburg ZOB,54.785516,9.437279
Flensburg Ziegeleistraße,54.804899,9.457448
Flensburg Ziegeleistraße,54.804899,9.457448
Flensburg Ziegeleistraße,54.804898,9.457479
Flensburg Zur Bleiche,54.771552,9.425811
Flensburg Zur Bleiche,54.771552,9.425811
Flensburg Zur Bleiche,54.77142,9.427372
Flensburg [Grenze],54.814841,9.36324
Flensburg [Grenze],54.814841,9.36324
Flensburg-Engelsby Nordstraße,54.794423,9.469633
Flensburg-Engelsby Nordstraße,54.794423,9.469633
Flensburg-Engelsby Nordstraße,54.794517,9.46968
Flensburg-Hesttoft Süd,54.795599,9.4641
Flensburg-Hesttoft Süd,54.795599,9.4641
Flensburg-Hesttoft EHS,54.795599,9.464094
Flensburg-Weiche Bahnhof,54.757832,9.399733
Flensburg-Weiche Bahnhof,54.757778,9.399794
Flensburg-Weiche Bahnhof,54.757879,9.399034
Flensburg-Weiche Bahnhof,54.75794,9.399671
Flensburg-Weiche Gartenstadt,54.75671,9.386515
Flensburg-Weiche Gartenstadt,54.756903,9.386733
Flensburg-Weiche Gartenstadt,54.756553,9.386574
Flensburg-Weiche Unesco-Projekt-Schule,54.758582,9.403904
Flensburg-Weiche Unesco-Projekt-Schule,54.758582,9.403904
Handewitt Oberlangberg,54.773396,9.362803
Handewitt Oberlangberg,54.773396,9.362803
Handewitt Oberlangberg,54.773558,9.362641
Tarup Bäckerweg,54.780591,9.479843
Tarup Bäckerweg,54.780719,9.479782
Tarup Bäckerweg,54.780247,9.480834
Tarup Bäckerweg,54.780808,9.478913
Tarup Kindergarten,54.783854,9.476664
Tarup Kindergarten,54.783854,9.476664
Tarup Kreuzlücke,54.781901,9.472808
Tarup Kreuzlücke,54.781901,9.472808
Tarup Kreuzlücke,54.781902,9.472925
Tarup Norderlück,54.785412,9.474566
Tarup Norderlück,54.785412,9.474566
Tarup Rüllschauer Weg,54.77966,9.485739
Tarup Rüllschauer Weg,54.779425,9.486406
Tarup Rüllschauer Weg,54.779895,9.485072
Tarup Wiedeberger Weg,54.782597,9.479696
Tarup Wiedeberger Weg,54.782597,9.479696
Tastrup Abzw. Kleintastrup,54.759867,9.45837
Tastrup Abzw. Kleintastrup,54.759867,9.45837
Tastrup Abzw. Kleintastrup,54.759947,9.459645
Tastrup Tastrupfeld,54.755739,9.459046
Tastrup Tastrupfeld,54.755739,9.459046
Tastrup Tastrupfeld,54.755807,9.458946
Flensburg Eckenerstraße,54.797333,9.41864
Flensburg Eckenerstraße,54.797298,9.418541
Kiel Bahnhofsbrücke,54.315021,10.134993
Kiel Bahnhofsbrücke,54.315021,10.134993
Kiel Seegartenbrücke,54.323378,10.145434
Kiel Seegartenbrücke,54.323419,10.145461
Kiel Bellevuebrücke,54.344688,10.156013
Kiel Bellevuebrücke,54.344688,10.156013
Kiel Friedrichsorter Brücke,54.389192,10.178476
Kiel Friedrichsorter Brücke,54.389192,10.178476
Kiel Falckensteiner Brücke,54.402714,10.19285
Kiel Falckensteiner Brücke,54.402714,10.19285
Kiel Schilkseer Brücke,54.427967,10.172504
Kiel Schilkseer Brücke,54.427967,10.172504
Kiel Dietrichsdorfer Brücke,54.329334,10.178628
Kiel Dietrichsdorfer Brücke,54.329334,10.178628
Kiel Interims-ZOB,54.312368,10.13141
Kiel Interims-ZOB,54.312368,10.13141
Kiel Martensdamm,54.323593,10.135698
Kiel Martensdamm,54.323274,10.135698
Kiel Martensdamm,54.323765,10.135735
Kiel Schwedenkai,54.320948,10.139583
Kiel Schwedenkai,54.320853,10.139892
Kiel Schwedenkai,54.320908,10.139295
Kiel Wellingdorfer Brücke,54.327125,10.185705
Kiel Wellingdorfer Brücke,54.327125,10.185705
Kiel-Oppendorf,54.326103,10.208369
Kiel-Oppendorf,54.326103,10.208369
Oppendorf Ulmenweg,54.32219,10.21272
Oppendorf Ulmenweg,54.321984,10.212564
Oppendorf Ulmenweg,54.32217,10.212652
Waldhof,54.278805,10.200941
Waldhof,54.2788,10.200812
Waldhof,54.27876,10.200874
Kiel Jensendamm,54.325138,10.141638
Kiel Jensendamm,54.325116,10.141587
Kiel Jensendamm,54.325063,10.14191
Kiel Aalborgring,54.316265,10.047903
Kiel Aalborgring,54.316333,10.047982
Kiel Aalborgring,54.316445,10.048159
Kiel Aalborgring,54.316177,10.047983
Kiel Adalbertstraße,54.358787,10.133346
Kiel Adalbertstraße,54.358553,10.133405
Kiel Adalbertstraße,54.35897,10.133267
Kiel Adelheidstraße,54.3195,10.12266
Kiel Adelheidstraße,54.319533,10.122558
Kiel Adelheidstraße,54.319643,10.122717
Kiel Adolf-Westphal-Straße,54.30983,10.131232
Kiel Adolf-Westphal-Straße,54.30983,10.131232
Kiel Adolf-Westphal-Straße,54.309879,10.131226
Kiel Alsenstraße,54.334717,10.129675
Kiel Alsenstraße,54.334836,10.129634
Kiel Alsenstraße,54.334601,10.129797
Kiel Alt Mettenhof,54.317066,10.061751
Kiel Alt Mettenhof,54.3171,10.061581
Kiel Alt Mettenhof,54.317022,10.061953
Kiel Alte Siedlung,54.294136,10.153721
Kiel Alte Siedlung,54.294243,10.153691
Kiel Alte Siedlung,54.294036,10.153777
Kiel Altenrade,54.30848,10.098822
Kiel Altenrade,54.30848,10.098822
Kiel Am Biberbach,54.281267,10.116876
Kiel Am Biberbach,54.281421,10.117148
Kiel Am Biberbach,54.281145,10.116691
Kiel Am Dorfplatz,54.274773,10.109185
Kiel Am Dorfplatz,54.274768,10.108914
Kiel Am Dorfplatz,54.274745,10.109448
Kiel Am Forsthaus,54.32457,10.070415
Kiel Am Forsthaus,54.324527,10.069949
Kiel Am Forsthaus,54.324629,10.070752
Kiel Am Hain,54.294905,10.07545
Kiel Am Hain,54.294844,10.076164
Kiel Am Hain,54.294847,10.074615
Kiel Am Langsee,54.306587,10.158509
Kiel Am Langsee,54.306782,10.15817
Kiel Am Langsee,54.306429,10.158868
Kiel Am Langsee,54.30661,10.157538
Kiel Am Langsee,54.30661,10.157538
Kiel Am Stadion,54.350429,10.125487
Kiel Am Stadion,54.350233,10.125511
Kiel Am Stadion,54.350652,10.125239
Kiel Am Taubenkrug,54.303038,10.050479
Kiel Am Taubenkrug,54.303145,10.050145
Kiel Am Taubenkrug,54.302899,10.050812
Kiel Am Voßberg,54.289997,10.063193
Kiel Am Voßberg,54.290013,10.063273
Kiel Am Voßberg,54.290034,10.063102
Kiel Am Wellsee,54.27772,10.196535
Kiel Am Wellsee,54.277685,10.196646
Kiel Am Wellsee,54.27772,10.196404
Kiel Am Wohld,54.319502,10.065195
Kiel Am Wohld,54.319423,10.065193
Kiel Am Wohld,54.319576,10.065181
Kiel Am Wohld,54.319502,10.065195
Kiel Am Wohld,54.319502,10.065195
Kiel An der Au,54.355326,10.071693
Kiel An der Au,54.355181,10.071412
Kiel An der Au,54.355219,10.071673
Kiel An der Schanze,54.392076,10.176283
Kiel An der Schanze,54.391913,10.176307
Kiel An der Schanze,54.392343,10.176179
Kiel Andreas-Gayk-Straße,54.319145,10.133838
Kiel Andreas-Gayk-Straße,54.319025,10.13405
Kiel Andreas-Gayk-Straße,54.319196,10.13404
Kiel Andreas-Gayk-Straße,54.318792,10.133952
Kiel Andreas-Gayk-Straße,54.319196,10.13301
Kiel Andreas-Gayk-Straße,54.319368,10.134076
Kiel Andreas-Hofer-Platz,54.297958,10.183692
Kiel Andreas-Hofer-Platz,54.298047,10.183738
Kiel Andreas-Hofer-Platz,54.298514,10.183516
Kiel Andreas-Hofer-Platz,54.297782,10.183601
Kiel Apenrader Straße,54.371956,10.138277
Kiel Apenrader Straße,54.37202,10.138312
Kiel Apenrader Straße,54.371923,10.138301
Kiel Arndtplatz,54.325528,10.121021
Kiel Arndtplatz,54.325609,10.121117
Kiel Arndtplatz,54.325326,10.121017
Kiel Auberg,54.3618,10.131106
Kiel Auberg,54.361777,10.130968
Kiel Auberg,54.361907,10.131246
Kiel August-Sievers-Ring,54.315446,10.178393
Kiel August-Sievers-Ring,54.315446,10.178393
Kiel Augustenstraße,54.314751,10.148931
Kiel Augustenstraße,54.314478,10.148692
Kiel Augustenstraße,54.314943,10.148905
Kiel Bachweg,54.395007,10.157365
Kiel Bachweg,54.395052,10.157442
Kiel Bachweg,54.394941,10.157221
Kiel Bahnhofsvorplatz,54.316073,10.132103
Kiel Bahnhofsvorplatz,54.316073,10.132103
Kiel Barkauer Kreuz,54.303106,10.129065
Kiel Barkauer Kreuz,54.303392,10.128793
Kiel Barkauer Kreuz,54.302899,10.128955
Kiel Barkauer Straße,54.28387,10.135677
Kiel Barkauer Straße,54.284075,10.13547
Kiel Barkauer Straße,54.283618,10.135918
Kiel Bebelplatz,54.294719,10.183421
Kiel Bebelplatz,54.294719,10.183421
Kiel Bebelplatz,54.294795,10.182732
Kiel Beekkate,54.273312,10.170536
Kiel Beekkate,54.273461,10.170647
Kiel Beekkate,54.273173,10.170433
Kiel Bellevue/Lindenallee,54.343382,10.155092
Kiel Bellevue/Lindenallee,54.343273,10.155092
Kiel Bellevue/Lindenallee,54.343461,10.155136
Kiel Belvedere,54.346069,10.133027
Kiel Belvedere,54.34506,10.132915
Kiel Belvedere,54.345608,10.133227
Kiel Belvedere,54.34616,10.132309
Kiel Belvedere,54.346046,10.132342
Kiel Berchtesgadener Straße,54.283221,10.193703
Kiel Berchtesgadener Straße,54.283261,10.193516
Kiel Berchtesgadener Straße,54.283036,10.193906
Kiel Bergenring,54.324759,10.053987
Kiel Bergenring,54.324759,10.053987
Kiel Bergenring,54.324916,10.053907
Kiel Bergenring,54.324759,10.053987
Kiel Bergenring,54.324522,10.053947
Kiel RBZ am Schützenpark,54.317306,10.110932
Kiel RBZ am Schützenpark,54.317522,10.111103
Kiel RBZ am Schützenpark,54.317057,10.1108
Kiel Boksberg,54.331579,10.186049
Kiel Boksberg,54.331826,10.186279
Kiel Boksberg,54.331536,10.186016
Kiel Bootshafen,54.321633,10.138882
Kiel Bootshafen,54.321623,10.13922
Kiel Bootshafen,54.321625,10.138638
Kiel Borsigstraße,54.277764,10.14962
Kiel Borsigstraße,54.277518,10.149799
Kiel Borsigstraße,54.278233,10.149204
Kiel Botanischer Garten,54.347289,10.113245
Kiel Botanischer Garten,54.347939,10.113608
Kiel Botanischer Garten,54.347124,10.113033
Kiel Botanischer Garten,54.347966,10.113594
Kiel Botanischer Garten,54.347444,10.11341
Kiel Brahmsweg,54.395838,10.161504
Kiel Brahmsweg,54.395707,10.161629
Kiel Brahmsweg,54.396006,10.161296
Kiel Brahmsweg,54.395899,10.160099
Kiel Brahmsweg,54.395737,10.160403
Kiel Brauner Berg,54.395215,10.173649
Kiel Brauner Berg,54.395624,10.172769
Kiel Brauner Berg,54.394561,10.174061
Kiel Braunstraße,54.278279,10.141911
Kiel Braunstraße,54.278293,10.142002
Kiel Braunstraße,54.265855,10.129289
Kiel Braunstraße,54.278259,10.14174
Kiel Bremerskamp,54.346466,10.105741
Kiel Bremerskamp,54.346384,10.105613
Kiel Bremerskamp,54.346626,10.105828
Kiel Bunsenstraße,54.284626,10.154602
Kiel Bunsenstraße,54.284504,10.154754
Kiel Bunsenstraße,54.284699,10.1545
Kiel Buschkoppel,54.291712,10.162372
Kiel Buschkoppel,54.291906,10.162153
Kiel Buschkoppel,54.291559,10.162696
Kiel Bärenkrog,54.308755,10.096217
Kiel Bärenkrog,54.309128,10.096231
Kiel Bärenkrog,54.308477,10.096158
Kiel CITTI-Park,54.312732,10.101623
Kiel CITTI-Park,54.31265,10.10167
Kiel CITTI-Park,54.312786,10.101562
Kiel Christian-Kruse-Straße,54.332486,10.117559
Kiel Christian-Kruse-Straße,54.332432,10.11748
Kiel Christian-Kruse-Straße,54.332582,10.117329
Kiel Christianistraße,54.306528,10.108848
Kiel Christianistraße,54.30647,10.108825
Kiel Christianistraße,54.306588,10.108861
Kiel Claudiusstraße,54.397881,10.170331
Kiel Claudiusstraße,54.397765,10.170508
Kiel Claudiusstraße,54.398049,10.170054
Kiel Dahmeweg,54.308604,10.075381
Kiel Dahmeweg,54.308634,10.075393
Kiel Dahmeweg,54.308562,10.075313
Kiel Daimlerstraße,54.323857,10.079405
Kiel Daimlerstraße,54.323733,10.079865
Kiel Daimlerstraße,54.323857,10.079405
Kiel Dammstraße,54.321848,10.128042
Kiel Dammstraße,54.321931,10.128199
Kiel Dammstraße,54.321695,10.128119
Kiel Dehnckestraße,54.327618,10.105034
Kiel Dehnckestraße,54.327409,10.105482
Kiel Dehnckestraße,54.327872,10.104313
Kiel Diederichsenpark,54.349608,10.143059
Kiel Diederichsenpark,54.350105,10.142304
Kiel Diederichsenpark,54.349111,10.143815
Kiel Diedrichstraße,54.303081,10.136531
Kiel Diedrichstraße,54.303493,10.135584
Kiel Diedrichstraße,54.302734,10.137246
Kiel Diedrichstraße,54.303176,10.137788
Kiel Diedrichstraße,54.302435,10.136297
Kiel Diesterwegstraße,54.30354,10.112528
Kiel Diesterwegstraße,54.303426,10.11193
Kiel Diesterwegstraße,54.303783,10.113424
Kiel Dorfstraße,54.294621,10.174091
Kiel Dorfstraße,54.294621,10.174091
Kiel Dorfstraße,54.294409,10.174269
Kiel Dornbusch,54.296457,10.176335
Kiel Dornbusch,54.296211,10.175685
Kiel Dornbusch,54.29658,10.177362
Kiel Dr.-Hell-Straße,54.351501,10.085103
Kiel Dr.-Hell-Straße,54.351566,10.084999
Kiel Dreiecksplatz,54.329966,10.131928
Kiel Dreiecksplatz,54.330294,10.132273
Kiel Dreiecksplatz,54.32999,10.131195
Kiel Dreiecksplatz,54.33021,10.132122
Kiel Dreiecksplatz,54.329786,10.131434
Kiel Dreikronen,54.395287,10.146085
Kiel Dreikronen,54.395287,10.146085
Kiel Dreikronen,54.394349,10.147429
Kiel Düvelsbeker Weg,54.347988,10.139093
Kiel Düvelsbeker Weg,54.348246,10.138881
Kiel Düvelsbeker Weg,54.347981,10.139287
Kiel Eckernförder Straße,54.332898,10.11093
Kiel Eckernförder Straße,54.332945,10.110897
Kiel Eckernförder Straße,54.332855,10.111001
Kiel Edisonstraße,54.278484,10.157006
Kiel Edisonstraße,54.278628,10.156772
Kiel Edisonstraße,54.278267,10.157355
Kiel Edisonstraße,54.278391,10.157165
Kiel Edisonstraße/B 404,54.273506,10.144842
Kiel Edisonstraße/B 404,54.274052,10.144662
Kiel Edisonstraße/B 404,54.27298,10.145073
Kiel Eggerstedtstraße,54.323266,10.141575
Kiel Eggerstedtstraße,54.323266,10.141575
Kiel Eiche,54.393998,10.164371
Kiel Eiche,54.39437,10.163678
Kiel Eiche,54.394288,10.163942
Kiel Eiche,54.39388,10.164731
Kiel Eiche,54.393966,10.164788
Kiel Eichhof,54.333788,10.104552
Kiel Eichhof,54.333626,10.104993
Kiel Eichhof,54.334002,10.104027
Kiel Eichhofstraße,54.333262,10.111836
Kiel Eichhofstraße,54.332756,10.113554
Kiel Eichhofstraße,54.33345,10.112029
Kiel Eichhofstraße,54.333623,10.111191
Kiel Eiderbad,54.287892,10.072722
Kiel Eiderbad,54.287934,10.072726
Kiel Eiderbad,54.287971,10.072937
Kiel Eiderbrücke,54.289702,10.090444
Kiel Eiderbrücke,54.289689,10.090525
Kiel Eiderbrücke,54.289743,10.090341
Kiel Elendsredder,54.354974,10.130722
Kiel Elendsredder,54.355886,10.130733
Kiel Elendsredder,54.354324,10.131091
Kiel Elendsredder,54.354996,10.129652
Kiel Elendsredder,54.354834,10.129612
Kiel Ellerbeker Markt,54.323462,10.169923
Kiel Ellerbeker Markt,54.323262,10.168987
Kiel Ellerbeker Markt,54.323297,10.170195
Kiel Ellerbeker Markt,54.323297,10.170195
Kiel Ellerbeker Markt,54.323607,10.170409
Kiel Ellerbeker Markt,54.323297,10.170195
Kiel Ellerbeker Schule,54.320113,10.170581
Kiel Ellerbeker Schule,54.320264,10.169807
Kiel Ellerbeker Schule,54.320146,10.172466
Kiel Ellerbeker Schule,54.320237,10.169516
Kiel Ellerbeker Schule,54.320032,10.170835
Kiel Erlenkampsee,54.366592,10.104589
Kiel Erlenkampsee,54.366589,10.104554
Kiel Erlenkampsee,54.366512,10.104668
Kiel Ernestinenstraße,54.313083,10.159089
Kiel Ernestinenstraße,54.313093,10.159642
Kiel Ernestinenstraße,54.313063,10.15846
Kiel Ernst-Barlach-Gymnasium,54.358478,10.106633
Kiel Ernst-Barlach-Gymnasium,54.35859,10.107055
Kiel Ernst-Barlach-Gymnasium,54.358217,10.106007
Kiel Exerzierplatz,54.320829,10.127317
Kiel Exerzierplatz,54.320822,10.126975
Kiel Exerzierplatz,54.320948,10.127289
Kiel Fachhochschule,54.331678,10.182378
Kiel Fachhochschule,54.332741,10.182631
Kiel Fachhochschule,54.332468,10.18271
Kiel Falckensteiner Strand,54.403989,10.185996
Kiel Falckensteiner Strand,54.403977,10.185988
Kiel Falckensteiner Strand,54.40398,10.186059
Kiel Falckensteiner Straße,54.39167,10.179705
Kiel Falckensteiner Straße,54.391735,10.17976
Kiel Falckensteiner Straße,54.391554,10.179721
Kiel Federmannstraße,54.310355,10.170729
Kiel Federmannstraße,54.310376,10.170773
Kiel Federmannstraße,54.310297,10.170681
Kiel Fehrsstraße,54.392061,10.160893
Kiel Fehrsstraße,54.39087,10.161483
Kiel Fehrsstraße,54.39323,10.160293
Kiel Feld-/Waitzstraße,54.335337,10.140111
Kiel Feld-/Waitzstraße,54.335337,10.140111
Kiel Feld-/Waitzstraße,54.334851,10.140106
Kiel Feld-/Waitzstraße,54.335289,10.141043
Kiel Feld-/Waitzstraße,54.335363,10.139032
Kiel Feld-/Waitzstraße,54.335942,10.140093
Kiel Fettberg,54.285516,10.139176
Kiel Fettberg,54.28559,10.13914
Kiel Fettberg,54.285521,10.139256
Kiel Flandernbunker,54.354539,10.138951
Kiel Flandernbunker,54.354435,10.138621
Kiel Flandernbunker,54.354783,10.139115
Kiel Flughafen,54.384485,10.144002
Kiel Flughafen,54.384465,10.143224
Kiel Flughafen,54.38455,10.14475
Kiel Flüggendorfer Straße,54.325408,10.194986
Kiel Flüggendorfer Straße,54.325482,10.194883
Kiel Flüggendorfer Straße,54.325389,10.19482
Kiel Franzensbader Straße,54.288074,10.19738
Kiel Franzensbader Straße,54.288184,10.197168
Kiel Franzensbader Straße,54.287863,10.198128
Kiel Franziusallee,54.319307,10.165686
Kiel Franziusallee,54.319683,10.166195
Kiel Franziusallee,54.3188,10.166278
Kiel Franziusallee,54.31908,10.165486
Kiel Frerich-Frerichs-Allee,54.360117,10.112403
Kiel Frerich-Frerichs-Allee,54.360044,10.112505
Kiel Frerich-Frerichs-Allee,54.360203,10.112279
Kiel Fröbelstraße,54.302384,10.113069
Kiel Fröbelstraße,54.302303,10.112972
Kiel Fröbelstraße,54.302433,10.11306
Kiel Gablenzstraße(Hörnbad),54.30977,10.134811
Kiel Gablenzstraße(Hörnbad),54.309682,10.134981
Kiel Gablenzstraße(Hörnbad),54.309858,10.134552
Kiel Gatowweg,54.305657,10.077598
Kiel Gatowweg,54.305692,10.077956
Kiel Gatowweg,54.305624,10.077223
Kiel Gerstenkamp,54.30406,10.176854
Kiel Gerstenkamp,54.303821,10.176926
Kiel Gerstenkamp,54.304128,10.176751
Kiel Geschwister-Scholl-Straße,54.306788,10.163335
Kiel Geschwister-Scholl-Straße,54.306368,10.163265
Kiel Geschwister-Scholl-Straße,54.30697,10.163397
Kiel Geschwister-Scholl-Straße,54.306202,10.163503
Kiel Goetheschule,54.334524,10.123313
Kiel Goetheschule,54.334684,10.123142
Kiel Goetheschule,54.334316,10.123414
Kiel Goetheschule,54.33465,10.123106
Kiel Goetheschule,54.334442,10.123438
Kiel Grabastraße,54.30969,10.168856
Kiel Grabastraße,54.30982,10.169408
Kiel Grabastraße,54.309504,10.168009
Kiel Gravensteiner Straße,54.369053,10.130174
Kiel Gravensteiner Straße,54.369016,10.130405
Kiel Gravensteiner Straße,54.36909,10.130031
Kiel Grenzgraben,54.331126,10.203654
Kiel Grenzgraben,54.331126,10.203654
Kiel Grenzgraben,54.331104,10.205006
Kiel Grenzstraße,54.329863,10.182433
Kiel Grenzstraße,54.329659,10.182486
Kiel Grenzstraße,54.329914,10.182517
Kiel Grimmstraße,54.37083,10.146093
Kiel Grimmstraße,54.370806,10.146101
Kiel Grimmstraße,54.370773,10.14603
Kiel Grot Steenbusch,54.283237,10.131417
Kiel Grot Steenbusch,54.283206,10.130925
Kiel Grot Steenbusch,54.282695,10.131694
Kiel Grot Steenbusch,54.283237,10.131417
Kiel Grot Steenbusch,54.284106,10.131748
Kiel Grot Steenbusch,54.265855,10.129289
Kiel Große Ziegelstraße,54.317243,10.161694
Kiel Große Ziegelstraße,54.317369,10.162179
Kiel Große Ziegelstraße,54.317002,10.161046
Kiel Grüffkamp,54.40038,10.168149
Kiel Grüffkamp,54.4003,10.168302
Kiel Grüffkamp,54.400524,10.167804
Kiel Gurlittstraße,54.356481,10.117584
Kiel Gurlittstraße,54.356523,10.11742
Kiel Gurlittstraße,54.356472,10.117779
Kiel Gärtnerstraße,54.305392,10.107342
Kiel Gärtnerstraße,54.305195,10.106214
Kiel Gärtnerstraße,54.305129,10.107565
